ID externo,Adaia Type,Campo Adaia,Campo Odoo (si existe),Caracter de relleno,Display Name,Fin cadena,Inicio cadena,L. Decimal,L. Entera,Longitud,Obligatorio,Odoo Model,Sequence,Sga File,V. por defecto
__export__.sgavar_file_var_1107_1d380748,Related-Numérico,EXPORDLIN,stock.field_stock_move_line_move_id,,EXPORDLIN,216,208,0,9,9,False,mrp.model_stock_move_line,18,22,id
__export__.sgavar_file_var_581_49804130,one2many,MOVE_LINES,stock.field_stock_picking_move_line_ids,,MOVE_LINES,0,0,0,0,0,True,mrp_bom_phantom_fix.model_stock_picking,19,3,OEL
__export__.sgavar_file_var_781_c33fcb8b,Alfanumerico,POSCODINT,, ,POSCODINT,521,514,0,8,8,False,rappel.model_res_partner,19,9,
__export__.sgavar_file_var_851_7ea931e8,Alfanumerico,POSCODINT,, ,POSCODINT,521,514,0,8,8,False,rappel.model_res_partner,19,10,
__export__.sgavar_file_var_874_f14a0a31,Alfanumerico,POSCODINT,, ,POSCODINT,521,514,0,8,8,False,rappel.model_res_partner,19,11,
__export__.sgavar_file_var_894_f04cc82f,Alfanumerico,BLOQUEADO,, ,BLOQUEADO,138,138,0,1,1,False,mrp.model_product_product,19,12,N
__export__.sgavar_file_var_930_1240ce48,Alfanumerico,BLOQUEADO,, ,BLOQUEADO,138,138,0,1,1,False,mrp.model_product_product,19,13,N
__export__.sgavar_file_var_966_beab6e88,Alfanumerico,BLOQUEADO,, ,BLOQUEADO,138,138,0,1,1,False,mrp.model_product_product,19,14,N
__export__.sgavar_file_var_1067_14f7a96a,Alfanumerico,TERPROREF,, ,TERPROREF,143,128,0,16,16,False,stock.model_stock_quant,19,21,
__export__.sgavar_file_var_1108_1d154255,Alfanumerico,CNTEXPTIP,, ,CNTEXPTIP,222,217,0,6,6,False,mrp.model_stock_move_line,19,22,
__export__.sgavar_file_var_895_4650df0a,Numerico,NUMDIACALCAD,, ,NUMDIACALCAD,142,139,0,4,4,False,mrp.model_product_product,20,12,
__export__.sgavar_file_var_931_56bce295,Numerico,NUMDIACALCAD,, ,NUMDIACALCAD,142,139,0,4,4,False,mrp.model_product_product,20,13,
__export__.sgavar_file_var_967_cf629c8a,Numerico,NUMDIACALCAD,, ,NUMDIACALCAD,142,139,0,4,4,False,mrp.model_product_product,20,14,
__export__.sgavar_file_var_1066_1024ba1b,Alfanumerico,LOTE,, ,LOTE,163,144,0,20,20,False,stock.model_stock_quant,20,21,
__export__.sgavar_file_var_1109_32409236,Alfanumerico,MUELLE,, ,MUELLE,238,223,0,16,16,False,mrp.model_stock_move_line,20,22,
__export__.sgavar_file_var_896_7d72cc90,Numerico,ADMCANMAYPOR,, ,ADMCANMAYPOR,145,143,0,3,3,False,mrp.model_product_product,21,12,
__export__.sgavar_file_var_932_45b7b3ca,Numerico,ADMCANMAYPOR,, ,ADMCANMAYPOR,145,143,0,3,3,False,mrp.model_product_product,21,13,
__export__.sgavar_file_var_968_0eddf1f1,Numerico,ADMCANMAYPOR,, ,ADMCANMAYPOR,145,143,0,3,3,False,mrp.model_product_product,21,14,
__export__.sgavar_file_var_1065_979f1b78,Alfanumerico,ZONUBIREFDOS,, ,ZONUBIREFDOS,169,164,0,4,4,False,stock.model_stock_quant,21,21,
__export__.sgavar_file_var_1110_35f439b2,Alfanumerico,CNTDORMAT,, ,CNTDORMAT,258,239,0,20,20,False,mrp.model_stock_move_line,21,22,
__export__.sgavar_file_var_897_fd06ba61,Alfanumerico,LOTE,, ,LOTE,165,146,0,20,20,False,mrp.model_product_product,22,12,
__export__.sgavar_file_var_933_d07a8cf2,Alfanumerico,LOTE,, ,LOTE,165,146,0,20,20,False,mrp.model_product_product,22,13,
__export__.sgavar_file_var_969_c9762599,Alfanumerico,LOTE,, ,LOTE,165,146,0,20,20,False,mrp.model_product_product,22,14,
__export__.sgavar_file_var_1064_f936d266,Numerico,PORREF,, ,PORREF,172,170,0,3,3,False,stock.model_stock_quant,22,21,
__export__.sgavar_file_var_1111_a859c912,Alfanumerico,PROP,, ,PROP,278,259,0,20,20,False,mrp.model_stock_move_line,22,22,
__export__.sgavar_file_var_898_37ee4b17,Alfanumerico,CONCRETO,, ,CONCRETO,167,166,0,2,2,False,mrp.model_product_product,23,12,
__export__.sgavar_file_var_934_b9a6e583,Alfanumerico,CONCRETO,, ,CONCRETO,167,166,0,2,2,False,mrp.model_product_product,23,13,
__export__.sgavar_file_var_970_e3fa7914,Alfanumerico,CONCRETO,, ,CONCRETO,167,166,0,2,2,False,mrp.model_product_product,23,14,
__export__.sgavar_file_var_1063_7dd42c1d,Alfanumerico,BUSTIP,, ,BUSTIP,173,173,0,1,1,False,stock.model_stock_quant,23,21,C
__export__.sgavar_file_var_1106_997bd6bc,Alfanumerico,DIM,, ,DIM,282,279,0,4,4,False,mrp.model_stock_move_line,23,22,
__export__.sgavar_file_var_899_fe3c9dac,Alfanumerico,CNTTIP,, ,CNTTIP,173,168,0,8,8,False,mrp.model_product_product,24,12,
__export__.sgavar_file_var_935_25ded3bf,Alfanumerico,CNTTIP,, ,CNTTIP,173,168,0,8,8,False,mrp.model_product_product,24,13,
__export__.sgavar_file_var_971_1179b145,Alfanumerico,CNTTIP,, ,CNTTIP,173,168,0,8,8,False,mrp.model_product_product,24,14,
__export__.sgavar_file_var_1062_3248855b,Alfanumerico,UBIREFDOS,, ,UBIREFDOS,189,174,0,16,16,False,stock.model_stock_quant,24,21,
__export__.sgavar_file_var_900_ad2f4a92,Alfanumerico,LOTREQEXP,, ,LOTREQEXP,174,174,0,1,1,False,mrp.model_product_product,25,12,N
__export__.sgavar_file_var_936_8a1bbdad,Alfanumerico,LOTREQEXP,, ,LOTREQEXP,174,174,0,1,1,False,mrp.model_product_product,25,13,N
__export__.sgavar_file_var_972_db7c4ac2,Alfanumerico,LOTREQEXP,, ,LOTREQEXP,174,174,0,1,1,False,mrp.model_product_product,25,14,N
__export__.sgavar_file_var_1061_a85174c6,Alfanumerico,BUSTIPDOS,, ,BUSTIPDOS,190,190,0,1,1,False,stock.model_stock_quant,25,21,
__export__.sgavar_file_var_901_2fe2a415,Alfanumerico,CRIROTREQEXP,, ,CRIROTREQEXP,175,175,0,1,1,False,mrp.model_product_product,26,12,N
__export__.sgavar_file_var_937_67119735,Alfanumerico,CRIROTREQEXP,, ,CRIROTREQEXP,175,175,0,1,1,False,mrp.model_product_product,26,13,N
__export__.sgavar_file_var_973_ceeb4b54,Alfanumerico,CRIROTREQEXP,, ,CRIROTREQEXP,175,175,0,1,1,False,mrp.model_product_product,26,14,N
__export__.sgavar_file_var_1060_1f5d3fed,Alfanumerico,TIPMOL,, ,TIPMOL,194,191,0,4,4,False,stock.model_stock_quant,26,21,
__export__.sgavar_file_var_902_b4c007a4,Alfanumerico,PRIEXPEDI,, ,PRIEXPEDI,179,176,0,4,4,False,mrp.model_product_product,27,12,
__export__.sgavar_file_var_938_03930337,Alfanumerico,PRIEXPEDI,, ,PRIEXPEDI,179,176,0,4,4,False,mrp.model_product_product,27,13,
__export__.sgavar_file_var_974_540123d7,Alfanumerico,PRIEXPEDI,, ,PRIEXPEDI,179,176,0,4,4,False,mrp.model_product_product,27,14,
__export__.sgavar_file_var_1083_59cc15ff,Numerico,MARGENROT2,, ,MARGENROT2,203,195,0,9,9,False,stock.model_stock_quant,27,21,
__export__.sgavar_file_var_903_89d3782f,Alfanumerico,GESENV,, ,GESENV,180,180,0,1,1,False,mrp.model_product_product,28,12,
__export__.sgavar_file_var_939_15186829,Alfanumerico,GESENV,, ,GESENV,180,180,0,1,1,False,mrp.model_product_product,28,13,
__export__.sgavar_file_var_975_a1f621d5,Alfanumerico,GESENV,, ,GESENV,180,180,0,1,1,False,mrp.model_product_product,28,14,
__export__.sgavar_file_var_1082_b58d6228,Alfanumerico,TIPMOLDOS,, ,TIPMOLDOS,207,204,0,4,4,False,stock.model_stock_quant,28,21,
__export__.sgavar_file_var_904_cdc89e42,Alfanumerico,SUBTIPART,, ,SUBTIPART,184,181,0,4,4,False,mrp.model_product_product,29,12,
__export__.sgavar_file_var_940_c78e4a45,Alfanumerico,SUBTIPART,, ,SUBTIPART,184,181,0,4,4,False,mrp.model_product_product,29,13,
__export__.sgavar_file_var_976_7ac6a382,Alfanumerico,SUBTIPART,, ,SUBTIPART,184,181,0,4,4,False,mrp.model_product_product,29,14,
__export__.sgavar_file_var_1081_522f6bad,Numerico,ALTMINDOS,, ,ALTMINDOS,212,208,0,5,5,False,stock.model_stock_quant,29,21,
__export__.sgavar_file_var_905_6d27d303,Numerico,TEMRECMIN,, ,TEMRECMIN,187,185,0,3,3,False,mrp.model_product_product,30,12,
__export__.sgavar_file_var_941_4ceb0cdc,Numerico,TEMRECMIN,, ,TEMRECMIN,187,185,0,3,3,False,mrp.model_product_product,30,13,
__export__.sgavar_file_var_977_96a5b75f,Numerico,TEMRECMIN,, ,TEMRECMIN,187,185,0,3,3,False,mrp.model_product_product,30,14,
__export__.sgavar_file_var_1080_32aa74cf,Numerico,ALTMAXDOS,, ,ALTMAXDOS,217,213,0,5,5,False,stock.model_stock_quant,30,21,
__export__.sgavar_file_var_906_882f1ed7,Numerico,TEMRECMAX,, ,TEMRECMAX,190,188,0,3,3,False,mrp.model_product_product,31,12,
__export__.sgavar_file_var_942_8b9999da,Numerico,TEMRECMAX,, ,TEMRECMAX,190,188,0,3,3,False,mrp.model_product_product,31,13,
__export__.sgavar_file_var_978_359d37f8,Numerico,TEMRECMAX,, ,TEMRECMAX,190,188,0,3,3,False,mrp.model_product_product,31,14,
__export__.sgavar_file_var_1079_3b4ea441,Numerico,STOMINZONALM,, ,STOMINZONALM,226,218,0,9,9,False,stock.model_stock_quant,31,21,
__export__.sgavar_file_var_907_bacd20d9,Numerico,PESINFPOR,, ,PESINFPOR,192,191,0,3,3,False,mrp.model_product_product,32,12,
__export__.sgavar_file_var_943_21a23c3c,Numerico,PESINFPOR,, ,PESINFPOR,192,191,0,3,3,False,mrp.model_product_product,32,13,
__export__.sgavar_file_var_979_deaaab1e,Numerico,PESINFPOR,, ,PESINFPOR,192,191,0,3,3,False,mrp.model_product_product,32,14,
__export__.sgavar_file_var_1078_21006767,Numerico,STOMAXZONALM,, ,STOMAXZONALM,235,227,0,9,9,False,stock.model_stock_quant,32,21,
__export__.sgavar_file_var_908_f7833cc6,Numerico,PRESSUPPOR,, ,PRESSUPPOR,195,193,0,3,3,False,mrp.model_product_product,33,12,
__export__.sgavar_file_var_944_a0e1a18d,Numerico,PRESSUPPOR,, ,PRESSUPPOR,195,193,0,3,3,False,mrp.model_product_product,33,13,
__export__.sgavar_file_var_980_167601aa,Numerico,PRESSUPPOR,, ,PRESSUPPOR,195,193,0,3,3,False,mrp.model_product_product,33,14,
__export__.sgavar_file_var_1077_2acd1ec1,Numerico,STOMINZONALMDOS,, ,STOMINZONALMDOS,244,236,0,9,9,False,stock.model_stock_quant,33,21,
__export__.sgavar_file_var_909_81aa85b6,Alfanumerico,REPREC,, ,REPREC,199,196,0,4,4,False,mrp.model_product_product,34,12,
__export__.sgavar_file_var_945_6eace5a1,Alfanumerico,REPREC,, ,REPREC,199,196,0,4,4,False,mrp.model_product_product,34,13,
__export__.sgavar_file_var_981_c239254b,Alfanumerico,REPREC,, ,REPREC,199,196,0,4,4,False,mrp.model_product_product,34,14,
__export__.sgavar_file_var_1076_d315cf44,Numerico,STOMAXZONALMDOS,, ,STOMAXZONALMDOS,253,245,0,9,9,False,stock.model_stock_quant,34,21,
__export__.sgavar_file_var_910_b2915418,Alfanumerico,ABCLOG,, ,ABCLOG,200,200,0,1,1,False,mrp.model_product_product,35,12,C
__export__.sgavar_file_var_946_0d4ce254,Alfanumerico,ABCLOG,, ,ABCLOG,200,200,0,1,1,False,mrp.model_product_product,35,13,C
__export__.sgavar_file_var_982_81421aaf,Alfanumerico,ABCLOG,, ,ABCLOG,200,200,0,1,1,False,mrp.model_product_product,35,14,C
__export__.sgavar_file_var_1114_1v68wx6s,Alfanumerico,TIPREG,, ,TIPREG,4,1,0,4,4,True,stock_picking_group.model_stock_batch_picking,1,24,OECA
__export__.sgavar_file_var_1115_25ogu5la,Alfanumerico,ACCION,, ,ACCION,6,5,0,2,2,True,stock_picking_group.model_stock_batch_picking,2,24,MO
__export__.sgavar_file_var_1116_3a36rdem,Alfanumerico,EXPORDREF,stock_batch_picking.field_stock_batch_picking_name, ,EXPORDREF,21,7,0,15,15,True,stock_picking_group.model_stock_batch_picking,3,24,
__export__.sgavar_file_var_1117_434qf8el,Related-Numérico,ALMREF,, ,ALMREF,23,22,0,2,2,True,stock_picking_group.model_stock_batch_picking,4,24,1
__export__.sgavar_file_var_1118_57nfkuw8,Related-Alfanumérico,TERREF,stock_picking_group.field_stock_batch_picking_partner_id, ,TERREF,39,24,0,16,16,True,stock_picking_group.model_stock_batch_picking,5,24,ref
__export__.sgavar_file_var_1119_6bh0yvq9,Alfanumerico,TERPROREF,, ,TERPROREF,55,40,0,16,16,False,stock_picking_group.model_stock_batch_picking,6,24,
__export__.sgavar_file_var_1120_75eb4401,Alfanumerico,EXPORDTIP,sga_adaia_integration.field_stock_batch_picking_adaia_code, ,EXPORDTIP,59,56,0,4,4,False,stock_picking_group.model_stock_batch_picking,7,24,
__export__.sgavar_file_var_1121_8f2kvuy0,Related-Alfanumérico,EXPORDSUBTIP,shipping_type.field__stock_batch_picking_delivery_route_path_id, ,EXPORDSUBTIP,63,60,0,4,4,False,stock_picking_group.model_stock_batch_picking,8,24,name
__export__.sgavar_file_var_1122_94wwn2wy,Fecha,TRAREF,stock_batch_picking.field_stock_batch_picking_create_date, ,TRAREF,79,64,0,16,16,False,stock_picking_group.model_stock_batch_picking,9,24,
__export__.sgavar_file_var_1123_10a3kxbh,Fecha,FECORD,, ,FECORD,87,80,0,8,8,True,stock_picking_group.model_stock_batch_picking,10,24,
__export__.sgavar_file_var_1124_11nht1a5,Fecha,FECEXP,, ,FECEXP,95,88,0,8,8,False,stock_picking_group.model_stock_batch_picking,11,24,
__export__.sgavar_file_var_1125_12edhts4,Hora,HOREXP,, ,HOREXP,99,96,0,4,4,False,stock_picking_group.model_stock_batch_picking,12,24,
__export__.sgavar_file_var_1126_133oi8v3,Alfanumerico,URGENT,, ,URGENT,100,100,0,1,1,True,stock_picking_group.model_stock_batch_picking,13,24,N
__export__.sgavar_file_var_1127_146euw6n,Alfanumerico,OBS,, ,OBS,140,101,0,40,40,False,stock_picking_group.model_stock_batch_picking,14,24,
__export__.sgavar_file_var_1128_151cxvnf,Numerico,MUEEXP,sga_adaia_integration.field_stock_batch_picking_adaia_dock, ,MUEEXP,146,141,0,6,6,False,stock_picking_group.model_stock_batch_picking,15,24,
__export__.sgavar_file_var_1129_16jhslas,Alfanumerico,PRVCAMCOM,, ,PRVCAMCOM,306,147,0,160,160,False,stock_picking_group.model_stock_batch_picking,16,24,
__export__.sgavar_file_var_1130_1788wgbu,Alfanumerico,AGROEXGENACC,sga_adaia_integration.field_stock_batch_picking_adaia_group, ,AGROEXGENACC,322,307,0,16,16,False,stock_picking_group.model_stock_batch_picking,17,24,
__export__.sgavar_file_var_1131_18ox8g8a,Numerico,NUMVER,, ,NUMVER,326,323,0,4,4,False,stock_picking_group.model_stock_batch_picking,18,24,0
__export__.sgavar_file_var_1132_19e57f1k,one2many,MOVE_LINES,sga_adaia_integration.field_stock_batch_picking_draft_move_line_ids,,MOVE_LINES,0,0,0,0,0,True,stock_picking_group.model_stock_batch_picking,19,24,SBL
__export__.sgavar_file_var_1133_1sy1sw66,Alfanumerico,TIPREG,, ,TIPREG,4,1,0,4,4,True,mrp.model_stock_move_line,0,25,OELI
__export__.sgavar_file_var_1134_2ztc1r0n,Alfanumerico,ACCION,, ,ACCION,6,5,0,2,2,True,mrp.model_stock_move_line,1,25,MO
__export__.sgavar_file_var_1135_323ixn9d,Related-Alfanumérico,EXPORDREF,stock_move_selection_wzd.field_stock_move_draft_batch_picking_id, ,EXPORDREF,21,7,0,15,15,True,mrp.model_stock_move_line,2,25,name
__export__.sgavar_file_var_1136_4hk8pxdx,Numerico,num_lin,, ,EXPORDLIN,30,22,0,9,9,False,mrp.model_stock_move_line,3,25,
__export__.sgavar_file_var_1137_521jgw5i,Related-Numérico,ARTREF,stock.field_stock_move_product_id, ,ARTREF,46,31,0,16,16,True,stock_picking_group.model_stock_batch_picking,4,25,default_code
__export__.sgavar_file_var_1138_65tlv05j,Numerico,CANPED,stock.field_stock_move_line_ordered_qty, ,CANPED,55,47,0,9,9,True,mrp.model_stock_move_line,5,25,
__export__.sgavar_file_var_1139_7j10aplt,Alfanumerico,TIPUNI,, ,TIPUNI,59,56,0,4,4,True,mrp.model_stock_move_line,6,25,UD
__export__.sgavar_file_var_1140_8rbpeg8u,Related-Numérico,NUMUNI,stock.field_stock_move_line_product_uom_id, ,NUMUNI,67,60,0,8,8,True,mrp.model_stock_move_line,7,25,factor
__export__.sgavar_file_var_1141_9w395k9a,Alfanumerico,PESPED,, ,PESPED,76,68,3,6,9,False,mrp.model_stock_move_line,8,25,
__export__.sgavar_file_var_1142_106jrmfu,Alfanumerico,PREVEN,, ,PREVEN,85,77,2,7,9,False,mrp.model_stock_move_line,9,25,
__export__.sgavar_file_var_1143_119y8w2o,Alfanumerico,OBS,, ,OBS,125,86,0,40,40,False,mrp.model_stock_move_line,10,25,
__export__.sgavar_file_var_1144_129v3b75,Alfanumerico,LOTE,, ,LOTE,145,126,0,20,20,False,mrp.model_stock_move_line,11,25,
__export__.sgavar_file_var_1145_13284qpt,Alfanumerico,KIT,, ,KIT,146,146,0,1,1,False,mrp.model_stock_move_line,12,25,N
__export__.sgavar_file_var_1146_1496if3f,Alfanumerico,VIDAUTILMIN,, ,VIDAUTILMIN,149,147,0,3,3,False,mrp.model_stock_move_line,13,25,
__export__.sgavar_file_var_1147_15jhuqtr,Alfanumerico,VIDAUTILMAX,, ,VIDAUTILMAX,152,150,0,3,3,False,mrp.model_stock_move_line,14,25,
__export__.sgavar_file_var_1148_153jdb6w,Alfanumerico,TIPREF,, ,TIPREF,4,1,0,4,4,True,stock_picking_group.model_stock_batch_picking,0,26,CECA
__export__.sgavar_file_var_1149_28bngdkv,Alfanumerico,ACCION,, ,ACCION,6,5,0,2,2,True,stock_picking_group.model_stock_batch_picking,1,26,MO
__export__.sgavar_file_var_1150_3zwzj87s,Alfanumerico,EXPORDREF,stock_batch_picking.field_stock_batch_picking_name, ,EXPORDREF,21,7,0,15,15,True,stock_picking_group.model_stock_batch_picking,2,26,
__export__.sgavar_file_var_1151_4s3tpnbu,Related-Numérico,ALMREF,stock_move_selection_wzd.field_stock_batch_picking_picking_type_id,	,ALMREF,23,22,0,2,2,True,stock_picking_group.model_stock_batch_picking,3,26,default_location_src_id
__export__.sgavar_file_var_1152_5cbv6khd,Related-Alfanumérico,TERREF,stock_move_selection_wzd.field_stock_batch_picking_company_id, ,TERREF,39,24,0,16,16,True,stock_picking_group.model_stock_batch_picking,4,26,id
__export__.sgavar_file_var_1153_6vzzqufi,Alfanumerico,TERPROREF,, ,TERPROREF,55,40,0,16,16,False,stock_picking_group.model_stock_batch_picking,5,26,
__export__.sgavar_file_var_1154_7xmuec7n,Alfanumerico,EXPORDTIP,, ,EXPORDTIP,59,56,0,4,4,False,stock_picking_group.model_stock_batch_picking,6,26,
__export__.sgavar_file_var_1155_8xp4cqvg,Alfanumerico,EXPORDSUBTIP,, ,EXPORDSUBTIP,63,60,0,4,4,False,stock_picking_group.model_stock_batch_picking,7,26,
__export__.sgavar_file_var_1156_93ht7dul,Alfanumerico,ALBARA,, ,ALBARA,75,64,0,12,12,False,stock_picking_group.model_stock_batch_picking,8,26,
__export__.sgavar_file_var_1157_10f3t9zw,Fecha,FECEXP,stock_batch_picking.field_stock_batch_picking_date, ,FECEXP,83,76,0,8,8,False,stock_picking_group.model_stock_batch_picking,9,26,
__export__.sgavar_file_var_1158_11nueaye,Hora,HOREXP,stock_batch_picking.field_stock_batch_picking_date, ,HOREXP,87,84,0,4,4,False,stock_picking_group.model_stock_batch_picking,10,26,
__export__.sgavar_file_var_1159_12ewwc7e,Alfanumerico,OBS,stock_batch_picking.field_stock_batch_picking_notes, ,OBS,127,88,0,40,40,False,stock_picking_group.model_stock_batch_picking,11,26,
__export__.sgavar_file_var_1160_13ykk0pr,Alfanumerico,PRVCAMCOM,, ,PRVCAMCOM,286,128,0,160,160,True,stock_picking_group.model_stock_batch_picking,12,26,
__export__.sgavar_file_var_1161_145r05kk,Alfanumerico,AGROEXGENACC,, ,AGROEXGENACC,301,287,0,166,16,False,stock_picking_group.model_stock_batch_picking,13,26,
__export__.sgavar_file_var_1162_15lwbx11,one2many,MOVE_LINE,sga_adaia_integration.field_stock_batch_picking_draft_move_line_ids, ,MOVE_LINE,0,0,0,0,0,True,stock_picking_group.model_stock_batch_picking,14,26,SBC
__export__.sgavar_file_var_1163_162tehza,one2many,CONTENT_LINES,sga_adaia_integration.field_stock_batch_picking_draft_move_line_ids, ,CONTENT_LINES,0,0,0,0,0,True,stock_picking_group.model_stock_batch_picking,15,26,CEN
__export__.sgavar_file_var_1164_1wgf3blp,Alfanumerico,TIPREG,, ,TIPREG,4,1,0,4,4,True,mrp.model_stock_move_line,0,27,CELI
__export__.sgavar_file_var_1165_2ied3vav,Alfanumerico,ACCION,, ,ACCION,6,5,0,2,2,True,mrp.model_stock_move_line,1,27,AG
__export__.sgavar_file_var_1166_3vf7ntou,Related-Alfanumérico,EXPORDREF,stock_move_selection_wzd.field_stock_move_draft_batch_picking_id, ,EXPORDREF,21,7,0,15,15,True,mrp.model_stock_move_line,2,27,name
__export__.sgavar_file_var_1167_4f4begk1,Numerico,EXPORDLIN,stock.field_stock_move_line_id, ,EXPORDLIN,30,22,0,9,9,True,mrp.model_stock_move_line,3,27,
__export__.sgavar_file_var_1168_56k5f0po,Related-Numérico,ARTREF,stock.field_stock_move_line_product_id, ,ARTREF,46,31,0,16,16,True,mrp.model_stock_move_line,4,27,default_code
__export__.sgavar_file_var_1169_6l5crsyx,Alfanumerico,CANPED,stock.field_stock_move_line_ordered_qty, ,CANPED,55,47,0,9,9,True,mrp.model_stock_move_line,5,27,
__export__.sgavar_file_var_1170_7cgs51fc,Alfanumerico,CANSER,stock.field_stock_move_line_product_qty, ,CANSER,64,56,0,9,9,True,mrp.model_stock_move_line,6,27,
__export__.sgavar_file_var_1171_8hvtvcvu,Alfanumerico,TIPUNI,, ,TIPUNI,68,65,0,4,4,True,mrp.model_stock_move_line,7,27,UD
__export__.sgavar_file_var_1172_92hg62sl,Related-Numérico,PESSER,product.field_product_product_weight, ,PESSER,77,69,3,6,9,False,mrp.model_stock_move_line,8,27,weight
__export__.sgavar_file_var_1173_10pwb3kks,Related-Numérico,PREVEN,product.field_product_product_weight, ,PREVEN,86,78,2,7,9,False,mrp.model_stock_move_line,9,27,standard_price
__export__.sgavar_file_var_1174_11v6wx6s,Alfanumerico,OBS,, ,OBS,126,87,0,40,40,False,mrp.model_stock_move_line,10,27,
__export__.sgavar_file_var_1175_125ou5la,Related-Alfanumérico,LOTE,stock_move_selection_wzd.field_stock_move_lot_id, ,LOTE,146,127,0,20,20,False,mrp.model_stock_move_line,11,27,name
__export__.sgavar_file_var_3370_e483b6bf,Alfanumerico,TIPEREG,, ,TIPEREG,4,1,0,4,4,True,stock_picking_group.model_stock_batch_picking,0,28,ORCA
__export__.sgavar_file_var_3371_19dfacc7,Alfanumerico,ACCION,, ,ACCION,6,5,0,2,2,True,stock_picking_group.model_stock_batch_picking,1,28,MO
__export__.sgavar_file_var_3372_43ad4b07,Alfanumerico,RECORDREF,stock_batch_picking.field_stock_batch_picking_name, ,RECORDREF,22,7,0,16,16,True,stock_picking_group.model_stock_batch_picking,2,28,name
__export__.sgavar_file_var_3373_2bb2b45a,Numrico,ALMREF,, ,ALMREF,24,23,0,2,2,True,stock_picking_group.model_stock_batch_picking,3,28,1
__export__.sgavar_file_var_3374_a3a3b4d5,Related-Alfanumérico,TERREF,stock.field_stock_picking_partner_id, ,TERREF,40,25,0,16,16,True,stock_picking_group.model_stock_batch_picking	True,4,28,ref
__export__.sgavar_file_var_3375_85135dee,Alfanumerico,TERPROREF,, ,TERPROREF,56,41,0,16,16,True,stock_picking_group.model_stock_batch_picking,5,28,
__export__.sgavar_file_var_3376_9b25b4d5,Alfanumerico,RECORDTIP,, ,RECORDTIP,60,57,0,4,4,True,stock_picking_group.model_stock_batch_picking,6,28,ENPR
__export__.sgavar_file_var_3377_78f0bbab,Fecha,FECORD,stock_move_selection_wzd.field_stock_batch_picking_create_date, ,FECORD,8,61,0,8,8,True,stock_picking_group.model_stock_batch_picking,7,28	
__export__.sgavar_file_var_3378_22dd35ec,Hora,FECREC,stock_move_selection_wzd.field_stock_batch_picking_date_done, ,FECREC,76,69,0,8,8,False,stock_picking_group.model_stock_batch_picking,8,28	
__export__.sgavar_file_var_3379_b33ea5ee,Alfanumerico,HORREC,, ,HORREC,80,77,0,4,4,False,stock_picking_group.model_stock_batch_picking,9,28
__export__.sgavar_file_var_3380_67be1fc6,Alfanumerico,OBS,, ,OBS,120,81,0,40,40,False,stock_picking_group.model_stock_batch_picking,10,28
__export__.sgavar_file_var_3381_f0d6397f,Alfanumerico,TERRESREF,, ,TERRESREF,136,121,0,16,16,False,stock_picking_group.model_stock_batch_picking,11,28
__export__.sgavar_file_var_3382_ed63f90a,Alfanumerico,RECORDSUBTIP,, ,RECORDSUBTIP,140,137,0,4,4,False,stock_picking_group.model_stock_batch_picking,12,28
__export__.sgavar_file_var_3383_fb80cea1,Alfanumerico,PRVCAMCOM,, ,PRVCAMCOM,260,141,0,160,160,False,stock_picking_group.model_stock_batch_picking,13,28
__export__.sgavar_file_var_3414_35bd3300,one2many,MOVE_LINES,sga_adaia_integration.field_stock_batch_picking_draft_move_line_ids, ,MOVE_LINES,0,0,0,0,0,True,stock_picking_group.model_stock_batch_picking,14,28,OSL
__export__.sgavar_file_var_3385_41a7ca62,Alfanumerico,TIPREG,, ,TIPREG,4,1,0,4,4,True,stock_picking_group.model_stock_batch_picking,0,29,CRCA
__export__.sgavar_file_var_3386_e0b1b164,Alfanumerico,ACCION,, ,ACCION,6,5,0,2,2,True,stock_picking_group.model_stock_batch_picking,1,29,AG
__export__.sgavar_file_var_3387_13ab006b,Numérico,RECCOD,stock_batch_picking.field_stock_batch_picking_name, ,RECCOD,15,7,0,9,9,True,stock_picking_group.model_stock_batch_picking,2,29	
__export__.sgavar_file_var_3388_16a698bf,Related-Numérico,ALMREF,stock_move_selection_wzd.field_stock_batch_picking_picking_type_id, ,ALMREF,17,16,0,2,2,True,stock_picking_group.model_stock_batch_picking,3,29,default_location_dest_id
__export__.sgavar_file_var_3389_1fdc598a,Alfanumerico,RECORDREF,, ,RECORDREF,33,18,0,16,16,True,stock_picking_group.model_stock_batch_picking,4,29	
__export__.sgavar_file_var_3390_3051ab9e,Related-Alfanumérico,TERREF,stock.field_stock_picking_partner_id, ,TERREF,49,34,0,16,16,True,stock_picking_group.model_stock_batch_picking,5,29,id
__export__.sgavar_file_var_3391_6ff2f8ab,Related-Alfanumérico,TERPROREF,stock.field_stock_picking_partner_id, ,TERPROREF,65,50,0,16,16,True,stock_picking_group.model_stock_batch_picking,6,29,id
__export__.sgavar_file_var_3392_59d3cb7a,Alfanumerico,RECORDTIP,, ,RECORDTIP,69,66,0,4,4,True,stock_picking_group.model_stock_batch_picking,7,29,ENPR
__export__.sgavar_file_var_3393_b1934acc,Alfanumerico,ALBARA,stock_batch_picking.field_stock_batch_picking_name, ,ALBARA,86,70,0,17,17,True,stock_picking_group.model_stock_batch_picking,8,29
