id,version_active,file_bytes,create_date,create_uid/id,cte_name,model,file_filter,odoo_model/id,sga_file_var_ids/id,sga_file_var_ids/adaia_type,sga_file_var_ids/name,sga_file_var_ids/odoo_name/id,sga_file_var_ids/fillchar,sga_file_var_ids/create_date,sga_file_var_ids/create_uid/id,sga_file_var_ids/en,sga_file_var_ids/st,sga_file_var_ids/length_dec,sga_file_var_ids/length_int,sga_file_var_ids/length,sga_file_var_ids/odoo_model/id,sga_file_var_ids/required,sga_file_var_ids/sequence,sga_file_var_ids/default,sga_file_var_ids/write_uid/id,sga_file_var_ids/write_date,description,code,version,write_uid/id,write_date
,,,,,,,,,__export__.sgavar_file_var_1036_b8ecf993,Alfanumerico,SINEAN,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,100,100,0,1,1,stock_available_global.model_product_product,False,11,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_572_325b52ce,Alfanumerico,UNIMIN,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,104,101,0,4,4,stock_available_global.model_product_product,True,12,UD,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1020_6562eb74,Alfanumerico,UNIREC,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,108,105,0,4,4,stock_available_global.model_product_product,True,13,UD,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3440_e9e0911d,Alfanumerico,UNIALM,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,112,109,0,4,4,stock_available_global.model_product_product,True,14,UD,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_915_b73d3e29,Alfanumerico,UNIEXP,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,116,113,0,4,4,stock_available_global.model_product_product,True,15,UD,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1168_56k5f0po,Alfanumerico,GESSER,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,117,117,0,1,1,stock_available_global.model_product_product,False,16,N,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_606_cf1f2606,Alfanumerico,TERPROREF,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,133,118,0,16,16,stock_available_global.model_product_product,False,17,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_916_c03cf278,Alfanumerico,SITINI,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,137,134,0,4,4,stock_available_global.model_product_product,False,18,OK,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1153_6vzzqufi,Alfanumerico,BLOQUEADO,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,138,138,0,1,1,stock_available_global.model_product_product,False,19,N,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3376_9b25b4d5,Numérico,NUMDIACALCAD,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,142,139,0,4,4,stock_available_global.model_product_product,False,20,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_560_a053110a,Numérico,ADMCANMAYPOR,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,145,143,0,3,3,stock_available_global.model_product_product,False,21,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_638_0a6d3159,Alfanumerico,LOTE,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,165,146,0,20,20,stock_available_global.model_product_product,False,22,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_861_565452d9,Alfanumerico,CONCRETO,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,167,166,0,2,2,stock_available_global.model_product_product,False,23,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1119_6bh0yvq9,Alfanumerico,CNTTIP,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,173,168,0,8,8,stock_available_global.model_product_product,False,24,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3332_53017da7,Alfanumerico,LOTREQEXP,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,174,174,0,1,1,stock_available_global.model_product_product,False,25,N,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3392_59d3cb7a,Alfanumerico,CRIROTREQEXP,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,175,175,0,1,1,stock_available_global.model_product_product,False,26,N,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1120_75eb4401,Alfanumerico,PRIEXPEDI,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,179,176,0,4,4,stock_available_global.model_product_product,False,27,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3333_ef4c8483,Alfanumerico,GESENV,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,180,180,0,1,1,stock_available_global.model_product_product,False,28,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3393_b1934acc,Alfanumerico,SUBTIPART,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,184,181,0,4,4,stock_available_global.model_product_product,False,29,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1121_8f2kvuy0,Numérico,TEMRECMIN,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,187,185,0,3,3,stock_available_global.model_product_product,False,30,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3334_0545ef3b,Numérico,TEMRECMAX,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,190,188,0,3,3,stock_available_global.model_product_product,False,31,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3394_4cc8f3f9,Numérico,PESINFPOR,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,192,191,0,3,3,stock_available_global.model_product_product,False,32,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1122_94wwn2wy,Numérico,PRESSUPPOR,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,195,193,0,3,3,stock_available_global.model_product_product,False,33,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3335_7450f5ed,Alfanumerico,REPREC,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,199,196,0,4,4,stock_available_global.model_product_product,False,34,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3395_fdb355e2,Alfanumerico,ABCLOG,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,200,200,0,1,1,stock_available_global.model_product_product,False,35,C,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
__export__.sgavar_file_15_9s52a8w1,False,89,2019-11-15 10:48:16,__export__.res_users_5_8063b05c,Creación plantilla,Plantilla de producto,,stock_available_global.model_product_template,__export__.sgavar_file_var_1034_5efef933,Numérico,MEDALT,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,60,53,3,6,9,stock_available_global.model_product_template,False,7,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,PRT,0,__export__.res_users_5_8063b05c,2019-11-15 11:13:28
,,,,,,,,,__export__.sgavar_file_var_3419_806c7d04,Numérico,MEDANC,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,69,61,3,6,9,stock_available_global.model_product_template,False,8,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1001_78e1a58c,Numérico,PESUNI,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,77,70,3,5,8,stock_available_global.model_product_template,False,9,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3438_cfcfaba0,Numérico,PESINF,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,85,78,3,5,8,stock_available_global.model_product_template,False,10,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1041_8e44a668,Numérico,PESSUP,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,93,86,3,5,8,stock_available_global.model_product_template,False,11,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_584_7b43f07a,Numérico,UNIPAL,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,102,94,0,9,9,stock_available_global.model_product_template,False,12,9000,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1037_b7590338,Numérico,BASE,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,107,103,0,5,5,stock_available_global.model_product_template,False,13,2250,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_558_5c5846d0,Numérico,ALTURA,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,112,108,0,5,5,stock_available_global.model_product_template,False,14,4,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_951_9218bba9,Numérico,PESTAR,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,121,113,3,6,9,stock_available_global.model_product_template,False,15,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3330_0d92124a,Alfanumerico,UNIANI,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,122,122,0,1,1,stock_available_global.model_product_template,False,16,N,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
__export__.sgavar_file_16_2ba3dd3b,False,89,2019-11-15 10:48:16,__export__.res_users_5_8063b05c,Modificación Plantilla,Plantilla de producto,,stock_available_global.model_product_template,__export__.sgavar_file_var_3370_e483b6bf,Numérico,MEDLAR,,,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,52,44,3,6,9,stock_available_global.model_product_template,False,6,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,PRT,1,__export__.res_users_5_8063b05c,2019-11-15 11:13:28
,,,,,,,,,__export__.sgavar_file_var_1039_a0289af0,Numérico,MEDALT,,,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,60,53,3,6,9,stock_available_global.model_product_template,False,7,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3420_3f65d6e6,Numérico,MEDANC,,,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,69,61,3,6,9,stock_available_global.model_product_template,False,8,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1018_d0a42366,Numérico,PESUNI,,,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,77,70,3,5,8,stock_available_global.model_product_template,False,9,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_556_73903ca4,Numérico,PESINF,,,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,85,78,3,5,8,stock_available_global.model_product_template,False,10,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1046_f90fc93d,Numérico,PESSUP,,,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,93,86,3,5,8,stock_available_global.model_product_template,False,11,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_604_565bdd97,Numérico,UNIPAL,,,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,102,94,0,9,9,stock_available_global.model_product_template,False,12,9000,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1042_d93aed58,Numérico,BASE,,,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,107,103,0,5,5,stock_available_global.model_product_template,False,13,2250,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_573_b547d03a,Numérico,ALTURA,,,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,112,108,0,5,5,stock_available_global.model_product_template,False,14,4,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_987_a4618ea6,Numérico,PESTAR,,,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,121,113,3,6,9,stock_available_global.model_product_template,False,15,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3345_c06ff632,Alfanumerico,UNIANI,,,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,122,122,0,1,1,stock_available_global.model_product_template,False,16,N,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
__export__.sgavar_file_17_b0653669,False,89,2019-11-15 10:48:16,__export__.res_users_5_8063b05c,Eliminación Plantilla,Plantilla de producto,,stock_available_global.model_product_template,__export__.sgavar_file_var_3385_41a7ca62,Numérico,MEDLAR,,,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,52,44,3,6,9,stock_available_global.model_product_template,False,6,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,PRT,2,__export__.res_users_5_8063b05c,2019-11-15 11:13:28
,,,,,,,,,__export__.sgavar_file_var_1044_edda8d17,Numérico,MEDALT,,,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,60,53,3,6,9,stock_available_global.model_product_template,False,7,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3421_4f3b0f5d,Numérico,MEDANC,,,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,69,61,3,6,9,stock_available_global.model_product_template,False,8,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1038_4d493e86,Numérico,PESUNI,,,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,77,70,3,5,8,stock_available_global.model_product_template,False,9,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_571_e75f5986,Numérico,PESINF,,,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,85,78,3,5,8,stock_available_global.model_product_template,False,10,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1049_5a3f4dde,Numérico,PESSUP,,,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,93,86,3,5,8,stock_available_global.model_product_template,False,11,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_619_1a49ce0f,Numérico,UNIPAL,,,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,102,94,0,9,9,stock_available_global.model_product_template,False,12,9000,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1047_ad28071e,Numérico,BASE,,,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,107,103,0,5,5,stock_available_global.model_product_template,False,13,2250,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_585_3401c89c,Numérico,ALTURA,,,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,112,108,0,5,5,stock_available_global.model_product_template,False,14,4,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1004_cf9112ae,Numérico,PESTAR,,,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,121,113,3,6,9,stock_available_global.model_product_template,False,15,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3358_0bcc4fa6,Alfanumerico,UNIANI,,,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,122,122,0,1,1,stock_available_global.model_product_template,False,16,N,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
__export__.sgavar_file_18_3356a2ac,False,40,2019-11-15 10:48:16,__export__.res_users_5_8063b05c,Nuevo barcode,Producto,,stock_available_global.model_product_product,,,,,,,,,,,,,,,,,,,,TRA,0,__export__.res_users_5_8063b05c,2019-11-15 11:13:28
__export__.sgavar_file_19_0d32276a,False,40,2019-11-15 10:48:16,__export__.res_users_5_8063b05c,Modificar barcode,Producto,,stock_available_global.model_product_product,,,,,,,,,,,,,,,,,,,,TRA,1,__export__.res_users_5_8063b05c,2019-11-15 11:13:28
__export__.sgavar_file_20_acf18ac9,False,40,2019-11-15 10:48:16,__export__.res_users_5_8063b05c,Eliminar barcode,Producto,,stock_available_global.model_product_product,,,,,,,,,,,,,,,,,,,,TRA,2,__export__.res_users_5_8063b05c,2019-11-15 11:13:28
__export__.sgavar_file_21_446dd168,False,206,2019-11-15 10:48:16,__export__.res_users_5_8063b05c,Stock del producto en ubicación,Quants,,stock_move_reassign_availability.model_stock_quant,__export__.sgavar_file_var_1_e9e693de,Alfanumerico,ZONPICREF,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,48,45,0,4,4,stock_move_reassign_availability.model_stock_quant,False,6,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,TUB,0,__export__.res_users_5_8063b05c,2019-11-15 11:13:28
,,,,,,,,,__export__.sgavar_file_var_1051_e616de67,Alfanumerico,UBIPICDIN,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,49,49,0,1,1,stock_move_reassign_availability.model_stock_quant,True,7,N,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3437_5b38b2ff,Alfanumerico,UBIPIC,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,65,50,0,16,16,stock_move_reassign_availability.model_stock_quant,False,8,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1040_51e7b758,Alfanumerico,DIMCOD,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,69,66,0,4,4,stock_move_reassign_availability.model_stock_quant,False,9,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_583_5ff88451,Numérico,ALTMIN,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,74,70,0,5,5,stock_move_reassign_availability.model_stock_quant,False,10,1,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1090_fb96c86f,Numérico,ALTMAX,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,79,75,0,5,5,stock_move_reassign_availability.model_stock_quant,False,11,9,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_635_9b906b1b,Alfanumerico,ALMRESTOS,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,80,80,0,1,1,stock_move_reassign_availability.model_stock_quant,False,12,S,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1052_1c366f40,Numérico,MARGENROT,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,89,81,0,9,9,stock_move_reassign_availability.model_stock_quant,False,13,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_605_00359abb,Numérico,CANPICMIN,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,98,90,0,9,9,stock_move_reassign_availability.model_stock_quant,False,14,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1021_7023bdfe,Numérico,CANPICMAX,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,108,99,0,9,9,stock_move_reassign_availability.model_stock_quant,False,15,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3375_85135dee,Numérico,STOMINTRA,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,117,109,0,9,9,stock_move_reassign_availability.model_stock_quant,False,16,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_621_9d874f9f,Numérico,STOMAXTRA,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,126,118,0,9,9,stock_move_reassign_availability.model_stock_quant,False,17,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_952_51931ef5,Alfanumerico,PICCOMPAR,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,127,127,0,1,1,stock_move_reassign_availability.model_stock_quant,False,18,S,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1169_6l5crsyx,Alfanumerico,TERPROREF,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,143,128,0,16,16,stock_move_reassign_availability.model_stock_quant,False,19,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3391_6ff2f8ab,Alfanumerico,LOTE,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,163,144,0,20,20,stock_move_reassign_availability.model_stock_quant,False,20,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_575_f571dfa3,Alfanumerico,ZONUBIREFDOS,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,169,164,0,4,4,stock_move_reassign_availability.model_stock_quant,False,21,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_650_7502333e,Numérico,PORREF,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,172,170,0,3,3,stock_move_reassign_availability.model_stock_quant,False,22,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_881_a418352c,Alfanumerico,BUSTIP,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,173,173,0,1,1,stock_move_reassign_availability.model_stock_quant,False,23,C,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1139_7j10aplt,Alfanumerico,UBIREFDOS,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,189,174,0,16,16,stock_move_reassign_availability.model_stock_quant,False,24,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3347_74210a0b,Alfanumerico,BUSTIPDOS,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,190,190,0,1,1,stock_move_reassign_availability.model_stock_quant,False,25,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3404_a36d81da,Alfanumerico,TIPMOL,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,194,191,0,4,4,stock_move_reassign_availability.model_stock_quant,False,26,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1140_8rbpeg8u,Numérico,MARGENROT2,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,203,195,0,9,9,stock_move_reassign_availability.model_stock_quant,False,27,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3348_8bed34d9,Alfanumerico,TIPMOLDOS,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,207,204,0,4,4,stock_move_reassign_availability.model_stock_quant,False,28,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3405_e8665b8f,Numérico,ALTMINDOS,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,212,208,0,5,5,stock_move_reassign_availability.model_stock_quant,False,29,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1141_9w395k9a,Numérico,ALTMAXDOS,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,217,213,0,5,5,stock_move_reassign_availability.model_stock_quant,False,30,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3349_41784c88,Numérico,STOMINZONALM,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,226,218,0,9,9,stock_move_reassign_availability.model_stock_quant,False,31,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3406_1a62a914,Numérico,STOMAXZONALM,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,235,227,0,9,9,stock_move_reassign_availability.model_stock_quant,False,32,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1142_106jrmfu,Numérico,STOMINZONALMDOS,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,244,236,0,9,9,stock_move_reassign_availability.model_stock_quant,False,33,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3350_6b0332bc,Numérico,STOMAXZONALMDOS,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,253,245,0,9,9,stock_move_reassign_availability.model_stock_quant,False,34,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
__export__.sgavar_file_22_4248892b,False,224,2019-11-15 10:48:16,__export__.res_users_5_8063b05c,"Confirmación de expedición, contenidos",Operación de empaquetado,,sga_ulma_integration.model_stock_move_line,__export__.sgavar_file_var_568_1cdd59bf,Related-Alfanumérico,TERPROREF,stock_move_apk.field_stock_move_line_partner_id, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,84,69,0,16,16,sga_ulma_integration.model_stock_move_line,True,6,id,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,CEN,0,__export__.res_users_5_8063b05c,2019-11-15 11:13:28
,,,,,,,,,__export__.sgavar_file_var_1087_518bfd85,Numérico,CAN,stock.field_stock_move_line_qty_done, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,93,85,3,6,9,sga_ulma_integration.model_stock_move_line,False,7,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3_7f9ce4be,Alfanumerico,TIPUNI,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,97,94,0,4,4,sga_ulma_integration.model_stock_move_line,False,8,UD,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
