"id","version_active","file_bytes","create_uid/id","create_date","cte_name","file_filter","write_uid/id","write_date","model","odoo_model/id","sga_file_var_ids/id","sga_file_var_ids/adaia_type","sga_file_var_ids/name","sga_file_var_ids/odoo_name/id","sga_file_var_ids/fillchar","sga_file_var_ids/create_uid/id","sga_file_var_ids/create_date","sga_file_var_ids/en","sga_file_var_ids/st","sga_file_var_ids/length_dec","sga_file_var_ids/length_int","sga_file_var_ids/write_uid/id","sga_file_var_ids/write_date","sga_file_var_ids/length","sga_file_var_ids/required","sga_file_var_ids/odoo_model/id","sga_file_var_ids/sequence","sga_file_var_ids/default","description","code","version"
"","","","","","","","","","","","__export__.sgavar_file_var_935_25ded3bf","Alfanumerico","CNTTIP",""," ","","","173","168","0","8","","","8","False","mrp.model_product_product","24","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_936_8a1bbdad","Alfanumerico","LOTREQEXP",""," ","","","174","174","0","1","","","1","False","mrp.model_product_product","25","N","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_937_67119735","Alfanumerico","CRIROTREQEXP",""," ","","","175","175","0","1","","","1","False","mrp.model_product_product","26","N","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_938_03930337","Alfanumerico","PRIEXPEDI",""," ","","","179","176","0","4","","","4","False","mrp.model_product_product","27","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_939_15186829","Alfanumerico","GESENV",""," ","","","180","180","0","1","","","1","False","mrp.model_product_product","28","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_940_c78e4a45","Alfanumerico","SUBTIPART",""," ","","","184","181","0","4","","","4","False","mrp.model_product_product","29","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_941_4ceb0cdc","Numerico","TEMRECMIN",""," ","","","187","185","0","3","","","3","False","mrp.model_product_product","30","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_942_8b9999da","Numerico","TEMRECMAX",""," ","","","190","188","0","3","","","3","False","mrp.model_product_product","31","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_943_21a23c3c","Numerico","PESINFPOR",""," ","","","192","191","0","3","","","3","False","mrp.model_product_product","32","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_944_a0e1a18d","Numerico","PRESSUPPOR",""," ","","","195","193","0","3","","","3","False","mrp.model_product_product","33","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_945_6eace5a1","Alfanumerico","REPREC",""," ","","","199","196","0","4","","","4","False","mrp.model_product_product","34","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_946_0d4ce254","Alfanumerico","ABCLOG",""," ","","","200","200","0","1","","","1","False","mrp.model_product_product","35","C","","",""
"sga_adaia_integration.sgvar_file_product_delete","False","203","base.user_root","2019-05-29 07:56:20","Eliminación Producto","","__export__.res_users_5_246af995","2019-05-29 10:19:08","Producto","mrp.model_product_product","__export__.sgavar_file_var_947_3adbe2f9","Alfanumerico","TIPREG",""," ","","","4","1","0","4","","","4","True","mrp.model_product_product","0","AR ","","AR0","2"
"","","","","","","","","","","","__export__.sgavar_file_var_948_121e7e7b","Alfanumerico","ACCION",""," ","","","6","5","0","2","","","2","True","mrp.model_product_product","1","DE","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_949_f9a22a48","Alfanumerico","ARTREF","product.field_product_template_default_code"," ","","","22","7","0","16","","","16","True","mrp.model_product_product","2","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_950_e6ac939b","Alfanumerico","ARTDES","product.field_product_template_name"," ","","","62","23","0","40","","","40","True","mrp.model_product_product","3","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_951_9218bba9","Alfanumerico","ARTPRIREF",""," ","","","78","63","0","16","","","16","False","mrp.model_product_product","4","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_952_51931ef5","Alfanumerico","ROTTIP",""," ","","","82","79","0","4","","","4","True","mrp.model_product_product","5","FE","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_953_5ab6ec8b","Alfanumerico","DIACAD",""," ","","","87","83","0","5","","","5","False","mrp.model_product_product","6","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_954_d91b5ffb","Alfanumerico","DIACADMAX",""," ","","","92","88","0","5","","","5","False","mrp.model_product_product","7","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_955_eec0a8d5","Alfanumerico","DIAMINCADEXP",""," ","","","97","93","0","5","","","5","False","mrp.model_product_product","8","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_956_93c5efc5","Alfanumerico","LOTREQ",""," ","","","98","98","0","1","","","1","False","mrp.model_product_product","9","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_957_f3cfbcad","Alfanumerico","PESVAR",""," ","","","99","99","0","1","","","1","False","mrp.model_product_product","10","N","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_958_3fa46cec","Alfanumerico","SINEAN",""," ","","","100","100","0","1","","","1","False","mrp.model_product_product","11","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_959_b12a7f24","Alfanumerico","UNIMIN",""," ","","","104","101","0","4","","","4","True","mrp.model_product_product","12","UD","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_960_0a4c6673","Alfanumerico","UNIREC",""," ","","","108","105","0","4","","","4","True","mrp.model_product_product","13","UD","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_961_387c1e51","Alfanumerico","UNIALM",""," ","","","112","109","0","4","","","4","True","mrp.model_product_product","14","UD","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_962_43a2a9ee","Alfanumerico","UNIEXP",""," ","","","116","113","0","4","","","4","True","mrp.model_product_product","15","UD","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_963_e647c16f","Alfanumerico","GESSER",""," ","","","117","117","0","1","","","1","False","mrp.model_product_product","16","N","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_964_c2f456a4","Alfanumerico","TERPROREF",""," ","","","133","118","0","16","","","16","False","mrp.model_product_product","17","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_965_ce4dc015","Alfanumerico","SITINI",""," ","","","137","134","0","4","","","4","False","mrp.model_product_product","18","OK","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_966_beab6e88","Alfanumerico","BLOQUEADO",""," ","","","138","138","0","1","","","1","False","mrp.model_product_product","19","N","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_967_cf629c8a","Numerico","NUMDIACALCAD",""," ","","","142","139","0","4","","","4","False","mrp.model_product_product","20","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_968_0eddf1f1","Numerico","ADMCANMAYPOR",""," ","","","145","143","0","3","","","3","False","mrp.model_product_product","21","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_969_c9762599","Alfanumerico","LOTE",""," ","","","165","146","0","20","","","20","False","mrp.model_product_product","22","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_970_e3fa7914","Alfanumerico","CONCRETO",""," ","","","167","166","0","2","","","2","False","mrp.model_product_product","23","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_971_1179b145","Alfanumerico","CNTTIP",""," ","","","173","168","0","8","","","8","False","mrp.model_product_product","24","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_972_db7c4ac2","Alfanumerico","LOTREQEXP",""," ","","","174","174","0","1","","","1","False","mrp.model_product_product","25","N","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_973_ceeb4b54","Alfanumerico","CRIROTREQEXP",""," ","","","175","175","0","1","","","1","False","mrp.model_product_product","26","N","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_974_540123d7","Alfanumerico","PRIEXPEDI",""," ","","","179","176","0","4","","","4","False","mrp.model_product_product","27","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_975_a1f621d5","Alfanumerico","GESENV",""," ","","","180","180","0","1","","","1","False","mrp.model_product_product","28","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_976_7ac6a382","Alfanumerico","SUBTIPART",""," ","","","184","181","0","4","","","4","False","mrp.model_product_product","29","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_977_96a5b75f","Numerico","TEMRECMIN",""," ","","","187","185","0","3","","","3","False","mrp.model_product_product","30","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_978_359d37f8","Numerico","TEMRECMAX",""," ","","","190","188","0","3","","","3","False","mrp.model_product_product","31","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_979_deaaab1e","Numerico","PESINFPOR",""," ","","","192","191","0","3","","","3","False","mrp.model_product_product","32","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_980_167601aa","Numerico","PRESSUPPOR",""," ","","","195","193","0","3","","","3","False","mrp.model_product_product","33","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_981_c239254b","Alfanumerico","REPREC",""," ","","","199","196","0","4","","","4","False","mrp.model_product_product","34","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_982_81421aaf","Alfanumerico","ABCLOG",""," ","","","200","200","0","1","","","1","False","mrp.model_product_product","35","C","","",""
"sga_adaia_integration.sgvar_file_container_create","False","123","base.user_root","2019-05-29 07:56:20","Creación plantilla","","__export__.res_users_5_246af995","2019-06-11 07:48:36","Plantilla de producto","mrp.model_product_template","__export__.sgavar_file_var_983_34cb4bd3","Alfanumerico","TIPREG",""," ","","","4","1","0","4","__export__.res_users_5_246af995","2019-06-07 12:46:55","4","True","mrp.model_product_template","0","ARPR","","PRT","0"
"","","","","","","","","","","","__export__.sgavar_file_var_984_95430c35","Alfanumerico","ACCION",""," ","","","6","5","0","2","__export__.res_users_5_246af995","2019-06-07 12:46:55","2","True","mrp.model_product_template","1","AG","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_985_ce2cb31e","Alfanumerico","ARTREF","product.field_product_template_default_code"," ","","","22","7","0","16","__export__.res_users_5_246af995","2019-06-07 12:46:55","16","True","mrp.model_product_template","2","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_986_62e7c633","Alfanumerico","UNITIP",""," ","","","26","23","0","4","__export__.res_users_5_246af995","2019-06-07 12:46:55","4","True","mrp.model_product_template","3","UD","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_987_a4618ea6","Numerico","NUMUNI",""," ","","","34","27","0","8","__export__.res_users_5_246af995","2019-06-11 07:23:27","8","True","mrp.model_product_template","4","1","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_988_5cfaec2b","Numerico","CUB","product.field_product_template_volume"," ","","","43","35","3","6","__export__.res_users_5_246af995","2019-06-07 12:46:55","9","False","mrp.model_product_template","5","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_989_bf2f2606","Numerico","MEDLAR",""," ","","","52","44","3","6","__export__.res_users_5_246af995","2019-06-07 12:46:55","9","False","mrp.model_product_template","6","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_990_607477f3","Numerico","MEDALT",""," ","","","60","53","3","6","__export__.res_users_5_246af995","2019-06-07 12:46:55","9","False","mrp.model_product_template","7","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_991_a7ac8bb6","Numerico","MEDANC",""," ","","","69","61","3","6","__export__.res_users_5_246af995","2019-06-07 12:46:55","9","False","mrp.model_product_template","8","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_992_a0cbcbf3","Numerico","PESUNI",""," ","","","77","70","3","5","__export__.res_users_5_246af995","2019-06-07 12:46:55","8","False","mrp.model_product_template","9","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_993_c435958c","Numerico","PESINF",""," ","","","85","78","3","5","__export__.res_users_5_246af995","2019-06-07 12:46:55","8","False","mrp.model_product_template","10","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_994_5993727b","Numerico","PESSUP",""," ","","","93","86","3","5","__export__.res_users_5_246af995","2019-06-07 12:46:55","8","False","mrp.model_product_template","11","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_995_fe47e6d2","Numerico","UNIPAL",""," ","","","102","94","0","9","__export__.res_users_5_246af995","2019-06-11 07:48:36","9","False","mrp.model_product_template","12","9000","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_996_4bd9785f","Numerico","BASE",""," ","","","107","103","0","5","__export__.res_users_5_246af995","2019-06-07 12:46:55","5","False","mrp.model_product_template","13","2250","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_997_966dde4e","Numerico","ALTURA",""," ","","","112","108","0","5","__export__.res_users_5_246af995","2019-06-07 12:46:55","5","False","mrp.model_product_template","14","4","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_998_b71cfca3","Numerico","PESTAR",""," ","","","121","113","3","6","__export__.res_users_5_246af995","2019-06-07 12:46:55","9","False","mrp.model_product_template","15","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_999_2537bcaa","Alfanumerico","UNIANI",""," ","","","122","122","0","1","__export__.res_users_5_246af995","2019-06-07 12:46:55","1","False","mrp.model_product_template","16","N","","",""
"__export__.sgavar_file_16_2ba3dd3b","False","123","__export__.res_users_5_246af995","2019-06-03 08:59:13","Modificación Plantilla","","__export__.res_users_5_246af995","2019-06-03 09:00:27","Plantilla de producto","mrp.model_product_template","__export__.sgavar_file_var_1000_1df4c78d","Alfanumerico","TIPREG","","","__export__.res_users_5_246af995","2019-06-03 08:59:13","4","1","0","4","__export__.res_users_5_246af995","2019-06-03 08:59:13","4","True","mrp.model_product_template","0","ARPR","","PRT","1"
"","","","","","","","","","","","__export__.sgavar_file_var_1001_78e1a58c","Alfanumerico","ACCION","","","__export__.res_users_5_246af995","2019-06-03 08:59:13","6","5","0","2","__export__.res_users_5_246af995","2019-06-03 09:00:27","2","True","mrp.model_product_template","1","MO","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1002_2bee76a3","Alfanumerico","ARTREF","product.field_product_template_default_code","","__export__.res_users_5_246af995","2019-06-03 08:59:13","22","7","0","16","__export__.res_users_5_246af995","2019-06-03 08:59:13","16","True","mrp.model_product_template","2","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1003_afe08033","Alfanumerico","UNITIP","","","__export__.res_users_5_246af995","2019-06-03 08:59:13","26","23","0","4","__export__.res_users_5_246af995","2019-06-03 08:59:13","4","True","mrp.model_product_template","3","UD","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1004_cf9112ae","Numerico","NUMUNI","","","__export__.res_users_5_246af995","2019-06-03 08:59:13","34","27","3","5","__export__.res_users_5_246af995","2019-06-03 08:59:13","8","True","mrp.model_product_template","4","1","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1005_bbea45fd","Numerico","CUB","product.field_product_template_volume","","__export__.res_users_5_246af995","2019-06-03 08:59:13","43","35","3","6","__export__.res_users_5_246af995","2019-06-03 08:59:13","9","False","mrp.model_product_template","5","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1006_88558594","Numerico","MEDLAR","","","__export__.res_users_5_246af995","2019-06-03 08:59:13","52","44","3","6","__export__.res_users_5_246af995","2019-06-03 08:59:13","9","False","mrp.model_product_template","6","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1007_ade58ef6","Numerico","MEDALT","","","__export__.res_users_5_246af995","2019-06-03 08:59:13","60","53","3","6","__export__.res_users_5_246af995","2019-06-03 08:59:13","9","False","mrp.model_product_template","7","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1008_80e2afa6","Numerico","MEDANC","","","__export__.res_users_5_246af995","2019-06-03 08:59:13","69","61","3","6","__export__.res_users_5_246af995","2019-06-03 08:59:13","9","False","mrp.model_product_template","8","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1009_280ba72d","Numerico","PESUNI","","","__export__.res_users_5_246af995","2019-06-03 08:59:13","77","70","3","5","__export__.res_users_5_246af995","2019-06-03 08:59:13","8","False","mrp.model_product_template","9","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1010_11502e23","Numerico","PESINF","","","__export__.res_users_5_246af995","2019-06-03 08:59:13","85","78","3","5","__export__.res_users_5_246af995","2019-06-03 08:59:13","8","False","mrp.model_product_template","10","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1011_1d818a26","Numerico","PESSUP","","","__export__.res_users_5_246af995","2019-06-03 08:59:13","93","86","3","5","__export__.res_users_5_246af995","2019-06-03 08:59:13","8","False","mrp.model_product_template","11","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1012_aba08e4b","Numerico","UNIPAL","","","__export__.res_users_5_246af995","2019-06-03 08:59:13","102","94","0","9","__export__.res_users_5_246af995","2019-06-03 08:59:13","9","False","mrp.model_product_template","12","9000","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1013_07a75fec","Numerico","BASE","","","__export__.res_users_5_246af995","2019-06-03 08:59:13","107","103","0","5","__export__.res_users_5_246af995","2019-06-03 08:59:13","5","False","mrp.model_product_template","13","2250","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1014_5b341cc1","Numerico","ALTURA","","","__export__.res_users_5_246af995","2019-06-03 08:59:13","112","108","0","5","__export__.res_users_5_246af995","2019-06-03 08:59:13","5","False","mrp.model_product_template","14","4","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1015_3ed4eeff","Numerico","PESTAR","","","__export__.res_users_5_246af995","2019-06-03 08:59:13","121","113","3","6","__export__.res_users_5_246af995","2019-06-03 08:59:13","9","False","mrp.model_product_template","15","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1016_c977653b","Alfanumerico","UNIANI","","","__export__.res_users_5_246af995","2019-06-03 08:59:13","122","122","0","1","__export__.res_users_5_246af995","2019-06-03 08:59:13","1","False","mrp.model_product_template","16","N","","",""
"__export__.sgavar_file_17_b0653669","False","123","__export__.res_users_5_246af995","2019-06-03 08:59:56","Eliminación Plantilla","","__export__.res_users_5_246af995","2019-06-03 09:00:18","Plantilla de producto","mrp.model_product_template","__export__.sgavar_file_var_1017_72d5ffc6","Alfanumerico","TIPREG","","","__export__.res_users_5_246af995","2019-06-03 08:59:56","4","1","0","4","__export__.res_users_5_246af995","2019-06-03 08:59:56","4","True","mrp.model_product_template","0","ARPR","","PRT","2"
"","","","","","","","","","","","__export__.sgavar_file_var_1018_d0a42366","Alfanumerico","ACCION","","","__export__.res_users_5_246af995","2019-06-03 08:59:56","6","5","0","2","__export__.res_users_5_246af995","2019-06-03 09:00:18","2","True","mrp.model_product_template","1","DE","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1019_07e9e54f","Alfanumerico","ARTREF","product.field_product_template_default_code","","__export__.res_users_5_246af995","2019-06-03 08:59:56","22","7","0","16","__export__.res_users_5_246af995","2019-06-03 08:59:56","16","True","mrp.model_product_template","2","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1020_6562eb74","Alfanumerico","UNITIP","","","__export__.res_users_5_246af995","2019-06-03 08:59:56","26","23","0","4","__export__.res_users_5_246af995","2019-06-03 08:59:56","4","True","mrp.model_product_template","3","UD","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1021_7023bdfe","Numerico","NUMUNI","","","__export__.res_users_5_246af995","2019-06-03 08:59:56","34","27","3","5","__export__.res_users_5_246af995","2019-06-03 08:59:56","8","True","mrp.model_product_template","4","1","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1022_039ff1a8","Numerico","CUB","product.field_product_template_volume","","__export__.res_users_5_246af995","2019-06-03 08:59:56","43","35","3","6","__export__.res_users_5_246af995","2019-06-03 08:59:56","9","False","mrp.model_product_template","5","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1023_df265ef6","Numerico","MEDLAR","","","__export__.res_users_5_246af995","2019-06-03 08:59:56","52","44","3","6","__export__.res_users_5_246af995","2019-06-03 08:59:56","9","False","mrp.model_product_template","6","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1024_2551fbb3","Numerico","MEDALT","","","__export__.res_users_5_246af995","2019-06-03 08:59:56","60","53","3","6","__export__.res_users_5_246af995","2019-06-03 08:59:56","9","False","mrp.model_product_template","7","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1025_d388b128","Numerico","MEDANC","","","__export__.res_users_5_246af995","2019-06-03 08:59:56","69","61","3","6","__export__.res_users_5_246af995","2019-06-03 08:59:56","9","False","mrp.model_product_template","8","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1026_e4e27cc9","Numerico","PESUNI","","","__export__.res_users_5_246af995","2019-06-03 08:59:56","77","70","3","5","__export__.res_users_5_246af995","2019-06-03 08:59:56","8","False","mrp.model_product_template","9","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1027_fc8c9419","Numerico","PESINF","","","__export__.res_users_5_246af995","2019-06-03 08:59:56","85","78","3","5","__export__.res_users_5_246af995","2019-06-03 08:59:56","8","False","mrp.model_product_template","10","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1028_ba743e7d","Numerico","PESSUP","","","__export__.res_users_5_246af995","2019-06-03 08:59:56","93","86","3","5","__export__.res_users_5_246af995","2019-06-03 08:59:56","8","False","mrp.model_product_template","11","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1029_0dbd2af3","Numerico","UNIPAL","","","__export__.res_users_5_246af995","2019-06-03 08:59:56","102","94","0","9","__export__.res_users_5_246af995","2019-06-03 08:59:56","9","False","mrp.model_product_template","12","9000","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1030_4ac00a82","Numerico","BASE","","","__export__.res_users_5_246af995","2019-06-03 08:59:56","107","103","0","5","__export__.res_users_5_246af995","2019-06-03 08:59:56","5","False","mrp.model_product_template","13","2250","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1031_207a9993","Numerico","ALTURA","","","__export__.res_users_5_246af995","2019-06-03 08:59:56","112","108","0","5","__export__.res_users_5_246af995","2019-06-03 08:59:56","5","False","mrp.model_product_template","14","4","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1032_36793b5a","Numerico","PESTAR","","","__export__.res_users_5_246af995","2019-06-03 08:59:56","121","113","3","6","__export__.res_users_5_246af995","2019-06-03 08:59:56","9","False","mrp.model_product_template","15","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1033_e88a623d","Alfanumerico","UNIANI","","","__export__.res_users_5_246af995","2019-06-03 08:59:56","122","122","0","1","__export__.res_users_5_246af995","2019-06-03 08:59:56","1","False","mrp.model_product_template","16","N","","",""
"__export__.sgavar_file_18_3356a2ac","False","40","__export__.res_users_5_246af995","2019-06-03 09:23:21","Nuevo barcode","","__export__.res_users_5_246af995","2019-06-03 09:49:58","Producto","mrp.model_product_product","__export__.sgavar_file_var_1034_5efef933","Alfanumerico","TIPREG",""," ","__export__.res_users_5_246af995","2019-06-03 09:24:32","4","1","0","4","__export__.res_users_5_246af995","2019-06-03 09:27:36","4","True","mrp.model_product_product","0","AREA","","TRA","0"
"","","","","","","","","","","","__export__.sgavar_file_var_1038_4d493e86","Alfanumerico","ACCION",""," ","__export__.res_users_5_246af995","2019-06-03 09:27:54","6","5","0","2","__export__.res_users_5_246af995","2019-06-03 09:29:37","2","True","mrp.model_product_product","1","AG","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1036_b8ecf993","Alfanumerico","ARTPRIREF","product.field_product_product_default_code"," ","__export__.res_users_5_246af995","2019-06-03 09:27:36","22","7","0","16","__export__.res_users_5_246af995","2019-06-03 09:29:37","16","True","mrp.model_product_product","2","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1037_b7590338","Alfanumerico","EANCOD","product.field_product_product_barcode"," ","__export__.res_users_5_246af995","2019-06-03 09:27:36","36","23","0","14","__export__.res_users_5_246af995","2019-06-03 09:29:37","14","True","mrp.model_product_product","3","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1035_b3b1ea1c","Alfanumerico","EANTIP",""," ","__export__.res_users_5_246af995","2019-06-03 09:26:20","40","37","0","4","__export__.res_users_5_246af995","2019-06-03 09:49:58","4","True","mrp.model_product_product","4","CPRV","","",""
"__export__.sgavar_file_19_0d32276a","False","40","__export__.res_users_5_246af995","2019-06-03 09:30:12","Modificar barcode","","__export__.res_users_5_246af995","2019-06-03 09:50:06","Producto","mrp.model_product_product","__export__.sgavar_file_var_1039_a0289af0","Alfanumerico","TIPREG",""," ","__export__.res_users_5_246af995","2019-06-03 09:30:12","4","1","0","4","__export__.res_users_5_246af995","2019-06-03 09:30:12","4","True","mrp.model_product_product","0","AREA","","TRA","1"
"","","","","","","","","","","","__export__.sgavar_file_var_1040_51e7b758","Alfanumerico","ACCION",""," ","__export__.res_users_5_246af995","2019-06-03 09:30:12","6","5","0","2","__export__.res_users_5_246af995","2019-06-03 09:30:24","2","True","mrp.model_product_product","1","MO","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1041_8e44a668","Alfanumerico","ARTPRIREF","product.field_product_product_default_code"," ","__export__.res_users_5_246af995","2019-06-03 09:30:12","22","7","0","16","__export__.res_users_5_246af995","2019-06-03 09:30:12","16","True","mrp.model_product_product","2","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1042_d93aed58","Alfanumerico","EANCOD","product.field_product_product_barcode"," ","__export__.res_users_5_246af995","2019-06-03 09:30:12","36","23","0","14","__export__.res_users_5_246af995","2019-06-03 09:30:12","14","True","mrp.model_product_product","3","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1043_5eefa9aa","Alfanumerico","EANTIP",""," ","__export__.res_users_5_246af995","2019-06-03 09:30:12","40","37","0","4","__export__.res_users_5_246af995","2019-06-03 09:50:06","4","True","mrp.model_product_product","4","CPRV","","",""
"__export__.sgavar_file_20_acf18ac9","False","40","__export__.res_users_5_246af995","2019-06-03 09:30:26","Eliminar barcode","","__export__.res_users_5_246af995","2019-06-03 09:50:13","Producto","mrp.model_product_product","__export__.sgavar_file_var_1044_edda8d17","Alfanumerico","TIPREG",""," ","__export__.res_users_5_246af995","2019-06-03 09:30:26","4","1","0","4","__export__.res_users_5_246af995","2019-06-03 09:30:26","4","True","mrp.model_product_product","0","AREA","","TRA","2"
"","","","","","","","","","","","__export__.sgavar_file_var_1045_4d45cebc","Alfanumerico","ACCION",""," ","__export__.res_users_5_246af995","2019-06-03 09:30:26","6","5","0","2","__export__.res_users_5_246af995","2019-06-03 09:30:35","2","True","mrp.model_product_product","1","DE","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1046_f90fc93d","Alfanumerico","ARTPRIREF","product.field_product_product_default_code"," ","__export__.res_users_5_246af995","2019-06-03 09:30:26","22","7","0","16","__export__.res_users_5_246af995","2019-06-03 09:30:26","16","True","mrp.model_product_product","2","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1047_ad28071e","Alfanumerico","EANCOD","product.field_product_product_barcode"," ","__export__.res_users_5_246af995","2019-06-03 09:30:26","36","23","0","14","__export__.res_users_5_246af995","2019-06-03 09:30:26","14","True","mrp.model_product_product","3","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1048_76e28e0f","Alfanumerico","EANTIP",""," ","__export__.res_users_5_246af995","2019-06-03 09:30:26","40","37","0","4","__export__.res_users_5_246af995","2019-06-03 09:50:13","4","True","mrp.model_product_product","4","CPRV","","",""
"__export__.sgavar_file_21_446dd168","False","345","__export__.res_users_5_246af995","2019-06-03 09:58:51","Stock del producto en ubicación","","__export__.res_users_5_246af995","2019-06-11 08:28:34","Quants","stock.model_stock_quant","__export__.sgavar_file_var_1051_e616de67","Alfanumerico","TIPREG",""," ","__export__.res_users_5_246af995","2019-06-03 10:14:48","4","1","0","4","__export__.res_users_5_246af995","2019-06-03 10:14:48","4","True","stock.model_stock_quant","0","ARUB","","TUB","0"
